workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,practice,encoding,memory,block,trial,event,stim,answer,label_left,label_right,left_image,right_image,condition,response,response_time,response_acc,order_response,order_response_time,order_acc,distance_response,distance_response_time
wraTLW7A,NA,NA,wraTLW7A,2020-0188,2021-09-28,13:05:44,21:02:14,NA,incomplete,true,true,NA,0,0,origin,m_s_014.jpg,right,natural,manmade,NA,NA,NA,left,1175.99999999907,false,NA,NA,NA,NA,NA
wraTLW7A,NA,NA,wraTLW7A,2020-0188,2021-09-28,13:05:44,21:02:14,NA,incomplete,true,true,NA,0,1,origin,m_s_003.jpg,left,manmade,natural,NA,NA,NA,left,2080,true,NA,NA,NA,NA,NA
wraTLW7A,NA,NA,wraTLW7A,2020-0188,2021-09-28,13:05:44,21:02:14,NA,incomplete,true,true,NA,0,2,origin,n_l_023.jpg,left,natural,manmade,NA,NA,NA,left,1760,true,NA,NA,NA,NA,NA
wraTLW7A,NA,NA,wraTLW7A,2020-0188,2021-09-28,13:05:44,21:02:14,NA,incomplete,true,true,NA,0,3,origin,m_l_001.jpg,right,natural,manmade,NA,NA,NA,right,1921,true,NA,NA,NA,NA,NA
wraTLW7A,NA,NA,wraTLW7A,2020-0188,2021-09-28,13:05:44,21:02:14,NA,incomplete,true,true,NA,0,4,origin,m_s_021.jpg,right,natural,manmade,NA,NA,NA,right,1305,true,NA,NA,NA,NA,NA
wraTLW7A,NA,NA,wraTLW7A,2020-0188,2021-09-28,13:05:44,21:02:14,NA,incomplete,true,true,NA,0,5,size,m_s_020.jpg,left,small,large,NA,NA,NA,left,1987,true,NA,NA,NA,NA,NA
wraTLW7A,NA,NA,wraTLW7A,2020-0188,2021-09-28,13:05:44,21:02:14,NA,incomplete,true,true,NA,0,6,size,m_l_027.jpg,right,small,large,NA,NA,NA,right,1165,true,NA,NA,NA,NA,NA
wraTLW7A,NA,NA,wraTLW7A,2020-0188,2021-09-28,13:05:44,21:02:14,NA,incomplete,true,true,NA,0,7,size,n_s_004.jpg,left,small,large,NA,NA,NA,left,946,true,NA,NA,NA,NA,NA
wraTLW7A,NA,NA,wraTLW7A,2020-0188,2021-09-28,13:05:44,21:02:14,NA,incomplete,true,true,NA,0,8,size,n_l_005.jpg,left,large,small,NA,NA,NA,left,1734.00000000093,true,NA,NA,NA,NA,NA
wraTLW7A,NA,NA,wraTLW7A,2020-0188,2021-09-28,13:05:44,21:02:14,NA,incomplete,true,true,NA,0,9,size,n_s_015.jpg,right,large,small,NA,NA,NA,right,1215,true,NA,NA,NA,NA,NA
wraTLW7A,NA,NA,wraTLW7A,2020-0188,2021-09-28,13:05:44,21:02:14,NA,incomplete,true,true,NA,0,10,syllable,c_2_011.jpg,right,2 syllables,1 syllable,NA,NA,NA,left,1635,false,NA,NA,NA,NA,NA
wraTLW7A,NA,NA,wraTLW7A,2020-0188,2021-09-28,13:05:44,21:02:14,NA,incomplete,true,true,NA,0,11,syllable,a_2_021.jpg,right,1 syllable,2 syllables,NA,NA,NA,right,1400,true,NA,NA,NA,NA,NA
