workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,practice,encoding,memory,block,trial,event,stim,answer,label_left,label_right,left_image,right_image,condition,response,response_time,response_acc,order_response,order_response_time,order_acc,distance_response,distance_response_time
tmQImp5c,NA,NA,tmQImp5c,2020-0188,2021-11-01,23:35:14,00:38:53,NA,incomplete,true,true,NA,0,0,location,i_s_010.jpg,left,indoor,outdoor,NA,NA,NA,left,1652.59999990463,true,NA,NA,NA,NA,NA
tmQImp5c,NA,NA,tmQImp5c,2020-0188,2021-11-01,23:35:14,00:38:53,NA,incomplete,true,true,NA,0,1,location,i_c_018.jpg,left,indoor,outdoor,NA,NA,NA,left,1279.09999990463,true,NA,NA,NA,NA,NA
tmQImp5c,NA,NA,tmQImp5c,2020-0188,2021-11-01,23:35:14,00:38:53,NA,incomplete,true,true,NA,0,2,location,o_c_011.jpg,left,outdoor,indoor,NA,NA,NA,none,0,false,NA,NA,NA,NA,NA
tmQImp5c,NA,NA,tmQImp5c,2020-0188,2021-11-01,23:35:14,00:38:53,NA,incomplete,true,true,NA,0,3,location,i_c_010.jpg,right,outdoor,indoor,NA,NA,NA,left,2082.60000014305,false,NA,NA,NA,NA,NA
tmQImp5c,NA,NA,tmQImp5c,2020-0188,2021-11-01,23:35:14,00:38:53,NA,incomplete,true,true,NA,0,4,location,i_c_004.jpg,right,outdoor,indoor,NA,NA,NA,left,2571.39999985695,false,NA,NA,NA,NA,NA
tmQImp5c,NA,NA,tmQImp5c,2020-0188,2021-11-01,23:35:14,00:38:53,NA,incomplete,true,true,NA,0,5,building,o_c_005.jpg,right,skyscraper,cottage,NA,NA,NA,right,1396.09999990463,true,NA,NA,NA,NA,NA
tmQImp5c,NA,NA,tmQImp5c,2020-0188,2021-11-01,23:35:14,00:38:53,NA,incomplete,true,true,NA,0,6,building,o_c_014.jpg,left,cottage,skyscraper,NA,NA,NA,left,3244.20000004768,true,NA,NA,NA,NA,NA
tmQImp5c,NA,NA,tmQImp5c,2020-0188,2021-11-01,23:35:14,00:38:53,NA,incomplete,true,true,NA,0,7,building,o_s_017.jpg,right,cottage,skyscraper,NA,NA,NA,right,1325.69999980927,true,NA,NA,NA,NA,NA
tmQImp5c,NA,NA,tmQImp5c,2020-0188,2021-11-01,23:35:14,00:38:53,NA,incomplete,true,true,NA,0,8,building,i_s_019.jpg,right,cottage,skyscraper,NA,NA,NA,left,1969.59999990463,false,NA,NA,NA,NA,NA
tmQImp5c,NA,NA,tmQImp5c,2020-0188,2021-11-01,23:35:14,00:38:53,NA,incomplete,true,true,NA,0,9,building,i_s_012.jpg,left,skyscraper,cottage,NA,NA,NA,left,2578.09999990463,true,NA,NA,NA,NA,NA
