workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,practice,encoding,memory,association,block,trial,event_order,event,stim,answer,object,left_context,right_context,context_type,label_left,label_right,left_image,left_event,right_image,right_event,condition,response,response_time,response_acc,association_response_time,association_response,association_acc,order_response,order_response_time,order_acc,distance_response,distance_response_time
75diWNKE,3fk4g712o0duz4m7qhicsa7sfszsso,3p1l2b7ad52ukjxiqt94l3foulwlox,75diWNKE,2020-0188,2021-10-31,07:58:03,09:24:54,NA,incomplete,true,true,NA,NA,0,0,NA,red,m_l_011.jpg,NA,NA,NA,NA,NA,unpleasant,pleasant,NA,NA,NA,NA,NA,right,1957,true,NA,NA,NA,NA,NA,NA,NA,NA
75diWNKE,3fk4g712o0duz4m7qhicsa7sfszsso,3p1l2b7ad52ukjxiqt94l3foulwlox,75diWNKE,2020-0188,2021-10-31,07:58:03,09:24:54,NA,incomplete,true,true,NA,NA,0,1,NA,red,n_s_060.jpg,NA,NA,NA,NA,NA,unpleasant,pleasant,NA,NA,NA,NA,NA,left,3106,true,NA,NA,NA,NA,NA,NA,NA,NA
75diWNKE,3fk4g712o0duz4m7qhicsa7sfszsso,3p1l2b7ad52ukjxiqt94l3foulwlox,75diWNKE,2020-0188,2021-10-31,07:58:03,09:24:54,NA,incomplete,true,true,NA,NA,0,2,NA,red,n_s_001.jpg,NA,NA,NA,NA,NA,pleasant,unpleasant,NA,NA,NA,NA,NA,left,2318,true,NA,NA,NA,NA,NA,NA,NA,NA
75diWNKE,3fk4g712o0duz4m7qhicsa7sfszsso,3p1l2b7ad52ukjxiqt94l3foulwlox,75diWNKE,2020-0188,2021-10-31,07:58:03,09:24:54,NA,incomplete,true,true,NA,NA,0,3,NA,red,n_s_031.jpg,NA,NA,NA,NA,NA,pleasant,unpleasant,NA,NA,NA,NA,NA,right,2370,true,NA,NA,NA,NA,NA,NA,NA,NA
75diWNKE,3fk4g712o0duz4m7qhicsa7sfszsso,3p1l2b7ad52ukjxiqt94l3foulwlox,75diWNKE,2020-0188,2021-10-31,07:58:03,09:24:54,NA,incomplete,true,true,NA,NA,0,4,NA,red,n_l_111.jpg,NA,NA,NA,NA,NA,unpleasant,pleasant,NA,NA,NA,NA,NA,right,3406,true,NA,NA,NA,NA,NA,NA,NA,NA
75diWNKE,3fk4g712o0duz4m7qhicsa7sfszsso,3p1l2b7ad52ukjxiqt94l3foulwlox,75diWNKE,2020-0188,2021-10-31,07:58:03,09:24:54,NA,incomplete,true,true,NA,NA,0,5,NA,red,m_s_005.jpg,NA,NA,NA,NA,NA,pleasant,unpleasant,NA,NA,NA,NA,NA,right,1969,true,NA,NA,NA,NA,NA,NA,NA,NA
75diWNKE,3fk4g712o0duz4m7qhicsa7sfszsso,3p1l2b7ad52ukjxiqt94l3foulwlox,75diWNKE,2020-0188,2021-10-31,07:58:03,09:24:54,NA,incomplete,true,true,NA,NA,0,6,NA,white,m_s_062.jpg,NA,NA,NA,NA,NA,pleasant,unpleasant,NA,NA,NA,NA,NA,left,2334,true,NA,NA,NA,NA,NA,NA,NA,NA
75diWNKE,3fk4g712o0duz4m7qhicsa7sfszsso,3p1l2b7ad52ukjxiqt94l3foulwlox,75diWNKE,2020-0188,2021-10-31,07:58:03,09:24:54,NA,incomplete,true,true,NA,NA,0,7,NA,white,m_s_046.jpg,NA,NA,NA,NA,NA,unpleasant,pleasant,NA,NA,NA,NA,NA,left,2818,true,NA,NA,NA,NA,NA,NA,NA,NA
75diWNKE,3fk4g712o0duz4m7qhicsa7sfszsso,3p1l2b7ad52ukjxiqt94l3foulwlox,75diWNKE,2020-0188,2021-10-31,07:58:03,09:24:54,NA,incomplete,true,true,NA,NA,0,8,NA,white,n_l_104.jpg,NA,NA,NA,NA,NA,unpleasant,pleasant,NA,NA,NA,NA,NA,right,2518,true,NA,NA,NA,NA,NA,NA,NA,NA
75diWNKE,3fk4g712o0duz4m7qhicsa7sfszsso,3p1l2b7ad52ukjxiqt94l3foulwlox,75diWNKE,2020-0188,2021-10-31,07:58:03,09:24:54,NA,incomplete,true,true,NA,NA,0,9,NA,white,m_s_023.jpg,NA,NA,NA,NA,NA,unpleasant,pleasant,NA,NA,NA,NA,NA,right,1586,true,NA,NA,NA,NA,NA,NA,NA,NA
75diWNKE,3fk4g712o0duz4m7qhicsa7sfszsso,3p1l2b7ad52ukjxiqt94l3foulwlox,75diWNKE,2020-0188,2021-10-31,07:58:03,09:24:54,NA,incomplete,true,true,NA,NA,0,10,NA,white,n_l_018.jpg,NA,NA,NA,NA,NA,unpleasant,pleasant,NA,NA,NA,NA,NA,right,1965,true,NA,NA,NA,NA,NA,NA,NA,NA
75diWNKE,3fk4g712o0duz4m7qhicsa7sfszsso,3p1l2b7ad52ukjxiqt94l3foulwlox,75diWNKE,2020-0188,2021-10-31,07:58:03,09:24:54,NA,incomplete,true,true,NA,NA,0,11,NA,white,n_s_097.jpg,NA,NA,NA,NA,NA,pleasant,unpleasant,NA,NA,NA,NA,NA,left,2499,true,NA,NA,NA,NA,NA,NA,NA,NA
75diWNKE,3fk4g712o0duz4m7qhicsa7sfszsso,3p1l2b7ad52ukjxiqt94l3foulwlox,75diWNKE,2020-0188,2021-10-31,07:58:03,09:24:54,NA,incomplete,true,true,NA,NA,0,12,NA,gray,m_l_088.jpg,NA,NA,NA,NA,NA,pleasant,unpleasant,NA,NA,NA,NA,NA,left,1902,true,NA,NA,NA,NA,NA,NA,NA,NA
75diWNKE,3fk4g712o0duz4m7qhicsa7sfszsso,3p1l2b7ad52ukjxiqt94l3foulwlox,75diWNKE,2020-0188,2021-10-31,07:58:03,09:24:54,NA,incomplete,true,true,NA,NA,0,13,NA,gray,m_l_016.jpg,NA,NA,NA,NA,NA,pleasant,unpleasant,NA,NA,NA,NA,NA,left,1891,true,NA,NA,NA,NA,NA,NA,NA,NA
75diWNKE,3fk4g712o0duz4m7qhicsa7sfszsso,3p1l2b7ad52ukjxiqt94l3foulwlox,75diWNKE,2020-0188,2021-10-31,07:58:03,09:24:54,NA,incomplete,true,true,NA,NA,0,14,NA,gray,m_s_102.jpg,NA,NA,NA,NA,NA,pleasant,unpleasant,NA,NA,NA,NA,NA,right,2775,true,NA,NA,NA,NA,NA,NA,NA,NA
75diWNKE,3fk4g712o0duz4m7qhicsa7sfszsso,3p1l2b7ad52ukjxiqt94l3foulwlox,75diWNKE,2020-0188,2021-10-31,07:58:03,09:24:54,NA,incomplete,true,true,NA,NA,0,15,NA,gray,n_l_113.jpg,NA,NA,NA,NA,NA,pleasant,unpleasant,NA,NA,NA,NA,NA,right,2258,true,NA,NA,NA,NA,NA,NA,NA,NA
75diWNKE,3fk4g712o0duz4m7qhicsa7sfszsso,3p1l2b7ad52ukjxiqt94l3foulwlox,75diWNKE,2020-0188,2021-10-31,07:58:03,09:24:54,NA,incomplete,true,true,NA,NA,0,16,NA,gray,m_s_033.jpg,NA,NA,NA,NA,NA,unpleasant,pleasant,NA,NA,NA,NA,NA,left,3308,true,NA,NA,NA,NA,NA,NA,NA,NA
